English,Standard Arabic,Transliteration,Standard Arabic,Transliteration
containment,احتواء,iHtiwaa',احتواء,iHtiwaa'
restiveness, troubles,,iDTiraab,اضطراب,iDTiraab
restiveness, troubless,اضطرابات,iDTiraabaat,اضطرابات,iDTiraabaat
deficiency; defective, unbalanced state,خلل,xalal,خلل,xalal
panic, alarm, phobia (of),هلع من,hala3 min,هلع من,hala3 min
controversy,جدل,jadal,جدل,jadal
debate,سجال,sijaal,سجال,sijaal
outcry, clamor,ضجّة,Dajja,ضجّة,Dajja
chaotic,همجي,hamaji,همجي,hamaji
opponent,,xaSm,خصم,xaSm
opponents,خصوم,xuSuum,خصوم,xuSuum
legacy,,tarika,تركة,tarika
legacys,تركات,tarikaat,تركات,tarikaat
legitimacy,شرعية,šar3iyya,شرعية,šar3iyya
credibility,مصداقية,miSdaaqiyya,مصداقية,miSdaaqiyya
reputation,سمعة,sum3a,سمعة,sum3a
morale, spirit,معنويات,ma3nawiyyaat,معنويات,ma3nawiyyaat
awareness,وعي,wa3y,وعي,wa3y
indifference, apathy,لا مبالاة,la mubaalaah,لا مبالاة,la mubaalaah
distortion, deformation,تشويه,tašwiih,تشويه,tašwiih
positive point,,iijaabiyya,إيجابية,iijaabiyya
positive points,إيجابيات,iijaabiyyaat,إيجابيات,iijaabiyyaat
negative point,,silbiyya,سلبية,silbiyya
negative points,سلبيات,silbiyyaat,سلبيات,silbiyyaat
benefit,,maziyya,مزية,maziyya
benefits,مزايا,mazaaya,مزايا,mazaaya
benefit,,faa'ida,فائدة,faa'ida
benefits,فوائد,fawaa'id,فوائد,fawaa'id
gain,,3aa'ida,عائدة,3aa'ida
gains,عوائد,3awaa'id,عوائد,3awaa'id
use, utility,نفع,naf3,نفع,naf3
value, worth,قيمة,qiima,قيمة,qiima
quantity,,kammiyya,كمية,kammiyya
quantitys,كميات,kammiyyaat,كميات,kammiyyaat
terminology,,muSTalaH,مصطلح,muSTalaH
terminologys,مصطلحات,muSTalaHaat,مصطلحات,muSTalaHaat
conventional,مصطلح,muSTalaH,مصطلح,muSTalaH
normal, usual,عادي,3aadi,عادي,3aadi
