English,Standard Arabic,Transliteration,Standard Arabic,Transliteration
propaganda; advertising,دعاية,di3aaya,دعاية,di3aaya
brainwashing,غسيل دماغ,ġasiil dimaaġ,غسيل دماغ,ġasiil dimaaġ
blame,عتاب | لوم,3itaab/loom,عتاب | لوم,3itaab/loom
scapegoat,كبش فداء,kabš fidaa',كبش فداء,kabš fidaa'
pretext,,Hujja,حجّة,Hujja
pretexts,حجج,Hujaj,حجج,Hujaj
excuse for,,3udr,عذر,3udr
excuse fors,أعذار لـ,a3daar li,أعذار لـ,a3daar li
acceptable,مقبول,maqbuul,مقبول,maqbuul
reasonable,معقول,ma3quul,معقول,ma3quul
appropriate, suitable,مناسب,munaasib,مناسب,munaasib
fair,منصف,munSif,منصف,munSif
allowed,مسموح,masmuuH,مسموح,masmuuH
permission,اذن,idn,اذن,idn
permit,,tarxiiS,ترخيص,tarxiiS
permits,تراخيص,taraaxiiS,تراخيص,taraaxiiS
forbidden,ممنوع | محظور,mamnuu3/maHZuur,ممنوع | محظور,mamnuu3/maHZuur
censorship of,رقابة على,raqaaba 3ala,رقابة على,raqaaba 3ala
offensive, insulting,مسئ | مهين,musi'/muhiin,مسئ | مهين,musi'/muhiin
limiting condition, reservation, proviso,,taHaffuZ,تحفظ,taHaffuZ
limiting condition, reservation, provisos,تحفظات,taHaffuZaat,تحفظات,taHaffuZaat
limited, restricted to,محصور على,maHSuur 3ala,محصور على,maHSuur 3ala
tragedy,,ma'saah,مأساة,ma'saah
tragedys,مآس,ma'aasin,مآس,ma'aasin
disaster,,muSiiba,مصيبة,muSiiba
disasters,مصيبات,muSiibaat,مصيبات,muSiibaat
step (towards),,xaTwa,خطوة,xaTwa
step (towards)s,خطوات ,xaTawaat ,خطوات ,xaTawaat 
standard,,mi3yaar,معيار,mi3yaar
standards,معايير,ma3aayiir,معايير,ma3aayiir
mission, task,,mahamma,مهمة,mahamma
mission, tasks,مهام,mahaamm,مهام,mahaamm
determined, fixed,معيّن,mu3ayyan,معيّن,mu3ayyan
accident,,haaditha,حادثة,haaditha
accidents,حوادث,hawaadit,حوادث,hawaadit
proof, evidence (of),,daliil,دليل,daliil
proof, evidence (of)s,أدلة على,adilla 3ala,أدلة على,adilla 3ala
high treason,خيانة عظمى,xiyaana 3uZma,خيانة عظمى,xiyaana 3uZma
agent; collaborator,,3amiil,عميل,3amiil
agent; collaborators,عملاء,3umalaa',عملاء,3umalaa'
collaborator,,muta3aawin,متعاون,muta3aawin
collaborators,متعاونون,muta3aawinuun,متعاونون,muta3aawinuun
double agent,عميل مزدوج,3amiil muzdawaj,عميل مزدوج,3amiil muzdawaj
spy,,jaasuus,جاسوس,jaasuus
spys,جواسيس,jawaasiis,جواسيس,jawaasiis
traitor,,xaa'in,خائن,xaa'in
traitors,خونة,xawana,خونة,xawana
secretly,سريا,sirriyyan,سريا,sirriyyan
secret,,sirr,سرّ,sirr
secrets,أسرار,asraar,أسرار,asraar
privilege,,imtiyaaz,امتياز,imtiyaaz
privileges,امتيازات,imtiyaazaat,امتيازات,imtiyaazaat
special treatment,معاملة خاصّة,mu3aamala xaaSSa,معاملة خاصّة,mu3aamala xaaSSa
differentiation,تفرقة بين,tafriqa bein,تفرقة بين,tafriqa bein
bias towards/against,انحياز لـ | ضد,inHiyaaz li/Didd,انحياز لـ | ضد,inHiyaaz li/Didd
biased,منحاز,munHaaz,منحاز,munHaaz
neutral,محايد,muHaayid,محايد,muHaayid
sectarian,طائفي,Taa'ifi,طائفي,Taa'ifi
aid,عون,3oon,عون,3oon
human shield,,dir3 bašari,درع بشري,dir3 bašari
human shields,دروع بشرية,duruu3 bašariyya,دروع بشرية,duruu3 bašariyya
chance, opportunity,,furSa,فرصة,furSa
chance, opportunitys,فرص,furaS,فرص,furaS
intense,,katiif,كثيف,katiif
intenses,كثاف,kitaaf,كثاف,kitaaf
isolation from,عزلة عن,3uzla 3an,عزلة عن,3uzla 3an
terrorism,ارهاب,irhaab,ارهاب,irhaab
terrorist,ارهابي,irhaabi,ارهابي,irhaabi
cell,,xaliyya,خلية,xaliyya
cells,خلايا,xalaayaa,خلايا,xalaayaa
suicide bombing,عملية انتحارية,3amaliyya intiHaariyya,عملية انتحارية,3amaliyya intiHaariyya
extremist,متطرف,mutaTarrif,متطرف,mutaTarrif
fanatic,متعصب,muta3aSSib,متعصب,muta3aSSib
fundamentalist,أصولي,uSuuli,أصولي,uSuuli
moderate,معتدل,mu3tadil,معتدل,mu3tadil
backwards,متخلّف,mutaxallif,متخلّف,mutaxallif
progressive, advanced,متقدّم,mutaqaddim,متقدّم,mutaqaddim
modern,,Hadiit,حديث,Hadiit
moderns,حدثاء,Hudataa',حدثاء,Hudataa'
condition,,šarT,شرط,šarT
conditions,شروط,šuruuT,شروط,šuruuT
requirements,متطلّبات,mutaTallibaat,متطلّبات,mutaTallibaat
necessity,,Daruura,ضرورة,Daruura
necessitys,ضرورات,Daruuraat,ضرورات,Daruuraat
talent,,mawhiba,موهبة,mawhiba
talents,مواهب,mawaahib,مواهب,mawaahib
strong (strength),,qawi,قوي,qawi
strong (strength)s,أقوياء  ,aqwiyaa' ,أقوياء  ,aqwiyaa' 
weak (weakness),,Da3iif,ضعيف,Da3iif
weak (weakness)s,ضعفاء ,Du3afaa' ,ضعفاء ,Du3afaa' 
firm, dependable,وثيق,watiiq,وثيق,watiiq
harm, damage,,Darar,ضرر,Darar
harm, damages,أضرار,aDraar,أضرار,aDraar
to no avail, in vain,هدرا,hadran,هدرا,hadran
headquarters,,ma3qil,معقل,ma3qil
headquarterss,معاقل,ma3aaqil,معاقل,ma3aaqil
model,,numuudaj,نموذج,numuudaj
models,نموذجات,numuudajaat,نموذجات,numuudajaat
after the pattern of, in the manner of,على غرار,3ala ġiraar,على غرار,3ala ġiraar
equally, in the same way,على حدّ سواء,3ala Haddin sawaa',على حدّ سواء,3ala Haddin sawaa'
nuclear program,برنامج نووي,barnaamaj nawawi,برنامج نووي,barnaamaj nawawi
reactor, installation,,munša'a,منشأة,munša'a
reactor, installations,منشآت,munša'aat,منشآت,munša'aat
compound, complex,مجمّع,mujamma3,مجمّع,mujamma3
sanctions,عقوبات,3uquubaat,عقوبات,3uquubaat
hostage,,rahiina,رهينة,rahiina
hostages,رهائن,rahaa'in,رهائن,rahaa'in
to order, command,أمر – يؤمر ,amara, yu'muru ,أمر – يؤمر ,amara, yu'muru 
order,,amr,أمر,amr
orders,أوامر,awaamir,أوامر,awaamir
dictation,,imlaa',املاء,imlaa'
dictations,املاءات,imlaa'aat,املاءات,imlaa'aat
nadir,تدنٍ,tadannin,تدنٍ,tadannin
spread,تفشٍ,tafaššin,تفشٍ,tafaššin
presence,وجود,wujuud,وجود,wujuud
absence,غياب,ġiyaab,غياب,ġiyaab
lack of,عدم,3adam,عدم,3adam
obstacle,,3aa'iq,عائق,3aa'iq
obstacles,معوقات,mu3awwaqaat,معوقات,mu3awwaqaat
deterrent,,raadi3,رادع,raadi3
deterrents,روادع,rawaadi3,روادع,rawaadi3
challenge,,taHaddin,تحدٍ,taHaddin
challenges,تحديات,taHaddiyaat,تحديات,taHaddiyaat
difficulty,,Su3uuba,صعوبة,Su3uuba
difficultys,صعوبات,Su3uubaat,صعوبات,Su3uubaat
disintegration, fragmentation,تفكك,tafakkuk,تفكك,tafakkuk
breakdown,انهيار,inhiyaar,انهيار,inhiyaar
fall, decline,انحدار,inHidaar,انحدار,inHidaar
deterioration,تدهور,tadahuur,تدهور,tadahuur
exacerbation, worsening,تفاقم,tafaaqum,تفاقم,tafaaqum
destabilization,زعزعة,za3za3a,زعزعة,za3za3a
chaos,فوضى,fawDa,فوضى,fawDa
crisis,,azma,أزمة,azma
crisiss,أزمات,azamaat,أزمات,azamaat
tension,,tawattur,توتر,tawattur
tensions,توترات,tawatturaat,توترات,tawatturaat
problem,,muškila,مشكلة,muškila
problems,مشكلات | مشاكل,muškilaat/mišaakil,مشكلات | مشاكل,muškilaat/mišaakil
commitment to,,iltizaam,التزام,iltizaam
commitment tos,التزامات بـ,iltizaamaat bi,التزامات بـ,iltizaamaat bi
adherence to,تمسّك بـ,tamassuk bi,تمسّك بـ,tamassuk bi
competition,منافسة,munaafasa,منافسة,munaafasa
contest, race,مسابقة,musaabaqa,مسابقة,musaabaqa
side,,Taraf,طرف,Taraf
sides,أطراف,aTraaf,أطراف,aTraaf
goal,,hadaf,هدف,hadaf
goals,أهداف,ahdaaf,أهداف,ahdaaf
aim, objective,,ġaraD,غرض,ġaraD
aim, objectives,أغراض,aġraaD,أغراض,aġraaD
intention,,niyya,نية,niyya
intentions,نوايا,nawaayaa,نوايا,nawaayaa
accomplishment,,injaaz,انجاز,injaaz
accomplishments,انجازات,injaazaat,انجازات,injaazaat
plea,,tawassul,توسّل,tawassul
pleas,توسّلات,tawassulaat,توسّلات,tawassulaat
danger (dangerous),خطر  ,xaTar ,خطر  ,xaTar 
burden (on),,3ib',عبء,3ib'
burden (on)s,أعباء على,a3baa' 3ala,أعباء على,a3baa' 3ala
numerous,متعدّد,muta3addid,متعدّد,muta3addid
different,مختلف,muxtalif,مختلف,muxtalif
miscellaneous,متفرّق,mutafarriq,متفرّق,mutafarriq
various,متنوّع,mutanawwi3,متنوّع,mutanawwi3
difference,,farq,فرق,farq
